"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,2.498856,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,3.582963,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,3.626219,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,4.652414,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,5.267991,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,6.321117,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,8.012731,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,9.18936,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,10.56032,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,12.41089,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,14.18541,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,15.72477,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,16.83821,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,18.89857,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,20.9847,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,21.61722,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,22.36287,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,24.11951,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,23.55538,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,22.89403,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,21.73751,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,20.01993,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,18.73836,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,16.61371,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,24.7956,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,25.00623,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,25.43711,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,25.39652,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,25.49816,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,26.29076,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,29.4665,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,31.20916,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,34.42611,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,40.54234,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,45.90969,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,48.46918,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,47.64559,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,49.31258,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,51.27571,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,54.73234,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,55.79512,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,57.29651,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,55.7519,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,54.38664,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,54.48256,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,53.54201,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,50.48531,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,52.09175,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,53.8324,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,52.85573,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,50.27489,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,48.35686,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,45.56293,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,43.42123,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,42.75875,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,42.39043,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,40.67294,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,36.62072,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,37.23904,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,35.79782,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,36.14059,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,38.53198,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,40.65178,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,42.64885,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,46.28015,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,48.84473,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,50.20008,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,51.76617,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,51.42389,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,52.47122,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,52.11165,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,51.18235,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,50.94164,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,50.69016,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,52.31926,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,55.10663,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,58.03801,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,60.67993,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,63.98258,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,71.00246,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,78.51527,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,83.02998,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,88.03568,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,92.41278,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,94.79318,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,98.82909,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,102.5008,,
"ARG","Argentina","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,104.2965,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,2.096283,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,2.180534,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,1.864632,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,1.798648,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,2.432236,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,3.395174,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,3.346172,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,3.881279,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,4.05811,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,4.48495,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,4.510015,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,4.817256,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,5.180852,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,4.911779,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,5.325092,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,5.964663,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,6.048435,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,6.027911,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,6.20778,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,6.153846,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,6.484366,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,6.897739,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,7.230575,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,7.568309,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,8.29514,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,8.876725,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,9.678212,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,9.416819,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,9.791924,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,10.53485,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,11.31181,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,11.25013,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,11.26151,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,10.66772,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,10.32422,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,9.341674,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,8.436214,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,9.016394,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,9.090909,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,8.835341,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,8.366534,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,7.269155,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,6.576402,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,6.346154,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,5.927342,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,5.523809,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,5.523809,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,6.10687,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,5.882353,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,5.451128,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,4.814815,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,4.428044,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,4.227941,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,3.846154,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,3.629764,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,3.254973,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,3.249098,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,3.429603,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,3.610108,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,3.417266,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,3.584229,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,3.565062,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,3.886926,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,4.240283,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,4.585538,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,5.114638,,
"ZAF","South Africa","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,5.253941,,
